init_strategy,profile,seed,generation,best_duration_s
baseline,standard,20250843,191,9.996185302734386
baseline,standard,20250843,192,9.996185302734386
baseline,standard,20250843,193,9.996185302734386
baseline,standard,20250843,194,9.997351074218756
baseline,standard,20250843,195,9.998901367187495
baseline,standard,20250843,196,9.998901367187495
baseline,standard,20250843,197,10.003808593750023
baseline,standard,20250843,198,10.004821777343762
baseline,standard,20250843,199,10.011950683593764
baseline,standard,20250843,200,10.011950683593764
baseline,standard,20250843,201,10.01290283203125
baseline,standard,20250843,202,10.024615478515654
baseline,standard,20250843,203,10.024615478515654
baseline,standard,20250843,204,10.024615478515654
baseline,standard,20250843,205,10.024615478515654
baseline,standard,20250843,206,10.027246093750016
baseline,standard,20250843,207,10.027246093750016
baseline,standard,20250843,208,10.027246093750016
baseline,standard,20250843,209,10.036938476562504
baseline,standard,20250843,210,10.036938476562504
baseline,standard,20250843,211,10.036938476562504
baseline,standard,20250843,212,10.036938476562504
baseline,standard,20250843,213,10.036938476562504
baseline,standard,20250843,214,10.043206787109394
baseline,standard,20250843,215,10.043206787109394
baseline,standard,20250843,216,10.044158935546879
baseline,standard,20250843,217,10.047546386718768
baseline,standard,20250843,218,10.049780273437499
baseline,standard,20250843,219,10.061346435546895
baseline,standard,20250843,220,10.061346435546895
baseline,standard,20250843,221,10.062115478515643
baseline,standard,20250843,222,10.062115478515643
baseline,standard,20250843,223,10.068579101562506
baseline,standard,20250843,224,10.068579101562506
baseline,standard,20250843,225,10.068579101562506
baseline,standard,20250843,226,10.068579101562506
baseline,standard,20250843,227,10.068579101562506
baseline,standard,20250843,228,10.069302368164063
baseline,standard,20250843,229,10.069348144531267
baseline,standard,20250843,230,10.071026611328127
baseline,standard,20250843,231,10.071026611328127
baseline,standard,20250843,232,10.071026611328127
baseline,standard,20250843,233,10.073876953125
baseline,standard,20250843,234,10.074676513671902
baseline,standard,20250843,235,10.075140380859375
baseline,standard,20250843,236,10.075140380859375
baseline,standard,20250843,237,10.075140380859375
baseline,standard,20250843,238,10.075140380859375
baseline,standard,20250843,239,10.075140380859375
baseline,standard,20250843,240,10.075140380859375
baseline,standard,20250843,241,10.075415039062513
baseline,standard,20250843,242,10.07603759765627
baseline,standard,20250843,243,10.07603759765627
baseline,standard,20250843,244,10.07603759765627
baseline,standard,20250843,245,10.076385498046903
baseline,standard,20250843,246,10.076385498046903
baseline,standard,20250843,247,10.076928710937501
baseline,standard,20250843,248,10.076928710937501
baseline,standard,20250843,249,10.076928710937501
baseline,standard,20250843,250,10.077062988281256
baseline,standard,20250843,251,10.077062988281256
baseline,standard,20250843,252,10.077062988281256
baseline,standard,20250843,253,10.077062988281256
baseline,standard,20250843,254,10.082354736328117
baseline,standard,20250843,255,10.082354736328117
baseline,standard,20250843,256,10.082354736328117
baseline,standard,20250843,257,10.084356689453124
baseline,standard,20250843,258,10.090582275390624
baseline,standard,20250843,259,10.106219482421885
baseline,standard,20250843,260,10.10977478027344
baseline,standard,20250843,261,10.120916748046888
baseline,standard,20250843,262,10.125775146484406
baseline,standard,20250843,263,10.13496704101564
baseline,standard,20250843,264,10.13496704101564
baseline,standard,20250843,265,10.13496704101564
baseline,standard,20250843,266,10.136770629882825
baseline,standard,20250843,267,10.136770629882825
baseline,standard,20250843,268,10.136770629882825
baseline,standard,20250843,269,10.139816284179688
baseline,standard,20250843,270,10.146325683593753
baseline,standard,20250843,271,10.149499511718762
baseline,standard,20250843,272,10.149499511718762
baseline,standard,20250843,273,10.150451660156277
baseline,standard,20250843,274,10.151574707031266
baseline,standard,20250843,275,10.151574707031266
baseline,standard,20250843,276,10.151904296875001
baseline,standard,20250843,277,10.163244628906266
baseline,standard,20250843,278,10.17254028320312
baseline,standard,20250843,279,10.17254028320312
baseline,standard,20250843,280,10.177783203125014
baseline,standard,20250843,281,10.1789306640625
baseline,standard,20250843,282,10.189422607421868
baseline,standard,20250843,283,10.192041015625026
baseline,standard,20250843,284,10.197937011718764
baseline,standard,20250843,285,10.201269531250013
baseline,standard,20250843,286,10.202301025390636
baseline,standard,20250843,287,10.225042724609398
baseline,standard,20250843,288,10.230395507812505
baseline,standard,20250843,289,10.240948486328147
baseline,standard,20250843,290,10.264392089843756
baseline,standard,20250843,291,10.264392089843756
baseline,standard,20250843,292,10.264392089843756
baseline,standard,20250843,293,10.264392089843756
baseline,standard,20250843,294,10.280297851562516
baseline,standard,20250843,295,10.280297851562516
baseline,standard,20250843,296,10.280297851562516
baseline,standard,20250843,297,10.280297851562516
baseline,standard,20250843,298,10.280297851562516
baseline,standard,20250843,299,10.280297851562516
baseline,standard,20250843,300,10.285156250000028
baseline,standard,20250843,301,10.286254882812514
baseline,standard,20250843,302,10.286254882812514
baseline,standard,20250843,303,10.286254882812514
baseline,standard,20250843,304,10.291955566406271
baseline,standard,20250843,305,10.291955566406271
baseline,standard,20250843,306,10.291955566406271
baseline,standard,20250843,307,10.291955566406271
baseline,standard,20250843,308,10.299127197265634
baseline,standard,20250843,309,10.299127197265634
baseline,standard,20250843,310,10.299127197265634
baseline,standard,20250843,311,10.299127197265634
baseline,standard,20250843,312,10.299127197265634
baseline,standard,20250843,313,10.300723266601574
baseline,standard,20250843,314,10.304025268554701
baseline,standard,20250843,315,10.304025268554701
baseline,standard,20250843,316,10.308081054687513
baseline,standard,20250843,317,10.308221435546887
baseline,standard,20250843,318,10.31378173828125
baseline,standard,20250843,319,10.31378173828125
baseline,standard,20250843,320,10.31378173828125
baseline,standard,20250843,321,10.31378173828125
baseline,standard,20250843,322,10.31378173828125
baseline,standard,20250843,323,10.31378173828125
baseline,standard,20250843,324,10.31378173828125
baseline,standard,20250843,325,10.31378173828125
baseline,standard,20250843,326,10.315081787109378
baseline,standard,20250843,327,10.322698974609384
baseline,standard,20250843,328,10.322698974609384
baseline,standard,20250843,329,10.322698974609384
baseline,standard,20250843,330,10.322698974609384
baseline,standard,20250843,331,10.322698974609384
baseline,standard,20250843,332,10.329858398437509
baseline,standard,20250843,333,10.335260009765626
baseline,standard,20250843,334,10.335260009765626
baseline,standard,20250843,335,10.335260009765626
baseline,standard,20250843,336,10.336291503906256
baseline,standard,20250843,337,10.33728027343752
baseline,standard,20250843,338,10.33728027343752
baseline,standard,20250843,339,10.338012695312521
baseline,standard,20250843,340,10.338012695312521
baseline,standard,20250843,341,10.33810424804691
baseline,standard,20250843,342,10.33810424804691
baseline,standard,20250843,343,10.33810424804691
baseline,standard,20250843,344,10.33810424804691
baseline,standard,20250843,345,10.33810424804691
baseline,standard,20250843,346,10.33810424804691
baseline,standard,20250843,347,10.33810424804691
baseline,standard,20250843,348,10.345196533203124
baseline,standard,20250843,349,10.349090576171884
baseline,standard,20250843,350,10.351751708984404
baseline,standard,20250843,351,10.367938232421881
baseline,standard,20250843,352,10.368182373046881
baseline,standard,20250843,353,10.380999755859389
baseline,standard,20250843,354,10.38148803710939
baseline,standard,20250843,355,10.383660888671894
baseline,standard,20250843,356,10.388281250000025
baseline,standard,20250843,357,10.388281250000025
baseline,standard,20250843,358,10.388281250000025
baseline,standard,20250843,359,10.391491699218772
baseline,standard,20250843,360,10.391491699218772
baseline,standard,20250843,361,10.393969726562492
baseline,standard,20250843,362,10.394476318359382
baseline,standard,20250843,363,10.397802734375006
baseline,standard,20250843,364,10.403887939453135
baseline,standard,20250843,365,10.403887939453135
baseline,standard,20250843,366,10.424725341796902
baseline,standard,20250843,367,10.424725341796902
baseline,standard,20250843,368,10.424725341796902
baseline,standard,20250843,369,10.425231933593771
baseline,standard,20250843,370,10.425231933593771
baseline,standard,20250843,371,10.426745605468755
baseline,standard,20250843,372,10.427783203124992
baseline,standard,20250843,373,10.427783203124992
baseline,standard,20250843,374,10.427783203124992
baseline,standard,20250843,375,10.427783203124992
baseline,standard,20250843,376,10.427783203124992
baseline,standard,20250843,377,10.427783203124992
baseline,standard,20250843,378,10.427783203124992
baseline,standard,20250843,379,10.427783203124992
baseline,standard,20250843,380,10.427783203124992
baseline,standard,20250843,381,10.427783203124992
baseline,standard,20250843,382,10.427783203124992
baseline,standard,20250843,383,10.427783203124992
baseline,standard,20250843,384,10.427783203124992
baseline,standard,20250843,385,10.427783203124992
baseline,standard,20250843,386,10.427783203124992
baseline,standard,20250843,387,10.427923583984382
baseline,standard,20250843,388,10.427923583984382
baseline,standard,20250843,389,10.429711914062516
baseline,standard,20250843,390,10.43151855468751
baseline,standard,20250843,391,10.431726074218764
baseline,standard,20250843,392,10.431726074218764
baseline,standard,20250843,393,10.431835937500018
baseline,standard,20250843,394,10.431835937500018
baseline,standard,20250843,395,10.431835937500018
baseline,standard,20250843,396,10.431835937500018
baseline,standard,20250843,397,10.432141113281267
baseline,standard,20250843,398,10.433129882812501
baseline,standard,20250843,399,10.434393310546884
baseline,standard,20250843,400,10.434393310546884
baseline,standard,20250843,401,10.43590087890627
baseline,standard,20250843,402,10.438299560546888
baseline,standard,20250843,403,10.439147949218771
baseline,standard,20250843,404,10.441333007812506
baseline,standard,20250843,405,10.441333007812506
baseline,standard,20250843,406,10.441333007812506
baseline,standard,20250843,407,10.441333007812506
baseline,standard,20250843,408,10.442840576171895
baseline,standard,20250843,409,10.44312744140628
baseline,standard,20250843,410,10.443750000000012
baseline,standard,20250843,411,10.443750000000012
baseline,standard,20250843,412,10.44749755859377
baseline,standard,20250843,413,10.451959228515648
baseline,standard,20250843,414,10.451959228515648
baseline,standard,20250843,415,10.454858398437517
baseline,standard,20250843,416,10.456646728515636
baseline,standard,20250843,417,10.456646728515636
baseline,standard,20250843,418,10.456646728515636
baseline,standard,20250843,419,10.456646728515636
baseline,standard,20250843,420,10.456646728515636
baseline,standard,20250843,421,10.457458496093775
baseline,standard,20250843,422,10.46044921875
baseline,standard,20250843,423,10.467572021484374
baseline,standard,20250843,424,10.469354248046887
baseline,standard,20250843,425,10.470678710937502
baseline,standard,20250843,426,10.47088012695313
baseline,standard,20250843,427,10.471929931640634
baseline,standard,20250843,428,10.471929931640634
baseline,standard,20250843,429,10.476818847656265
baseline,standard,20250843,430,10.476818847656265
baseline,standard,20250843,431,10.477728271484391
baseline,standard,20250843,432,10.480291748046904
baseline,standard,20250843,433,10.480291748046904
baseline,standard,20250843,434,10.481552124023459
baseline,standard,20250843,435,10.481552124023459
baseline,standard,20250843,436,10.481552124023459
baseline,standard,20250843,437,10.481552124023459
baseline,standard,20250843,438,10.483654785156254
baseline,standard,20250843,439,10.506164550781264
baseline,standard,20250843,440,10.52781372070314
baseline,standard,20250843,441,10.528839111328137
baseline,standard,20250843,442,10.528839111328137
baseline,standard,20250843,443,10.53433837890627
baseline,standard,20250843,444,10.53433837890627
baseline,standard,20250843,445,10.53433837890627
baseline,standard,20250843,446,10.53433837890627
baseline,standard,20250843,447,10.53433837890627
baseline,standard,20250843,448,10.53433837890627
baseline,standard,20250843,449,10.53433837890627
baseline,standard,20250843,450,10.53433837890627
baseline,standard,20250843,451,10.534387207031262
baseline,standard,20250843,452,10.534387207031262
baseline,standard,20250843,453,10.534387207031262
baseline,standard,20250843,454,10.53539428710938
baseline,standard,20250843,455,10.53539428710938
baseline,standard,20250843,456,10.53539428710938
baseline,standard,20250843,457,10.537878417968763
baseline,standard,20250843,458,10.537878417968763
baseline,standard,20250843,459,10.537878417968763
baseline,standard,20250843,460,10.537878417968763
baseline,standard,20250843,461,10.537878417968763
baseline,standard,20250843,462,10.537878417968763
baseline,standard,20250843,463,10.549114990234408
baseline,standard,20250843,464,10.556762695312523
baseline,standard,20250843,465,10.569506835937517
baseline,standard,20250843,466,10.579925537109396
baseline,standard,20250843,467,10.586340332031268
baseline,standard,20250843,468,10.586340332031268
baseline,standard,20250843,469,10.586825561523455
baseline,standard,20250843,470,10.586825561523455
baseline,standard,20250843,471,10.591082763671903
baseline,standard,20250843,472,10.591082763671903
baseline,standard,20250843,473,10.59910888671876
baseline,standard,20250843,474,10.60148315429688
baseline,standard,20250843,475,10.60148315429688
baseline,standard,20250843,476,10.60148315429688
baseline,standard,20250843,477,10.602441406250026
baseline,standard,20250843,478,10.602441406250026
baseline,standard,20250843,479,10.602441406250026
baseline,standard,20250843,480,10.602441406250026
baseline,standard,20250843,481,10.602441406250026
baseline,standard,20250843,482,10.602441406250026
baseline,standard,20250843,483,10.604156494140634
baseline,standard,20250843,484,10.604156494140634
baseline,standard,20250843,485,10.605584716796866
baseline,standard,20250843,486,10.605584716796866
baseline,standard,20250843,487,10.605584716796866
baseline,standard,20250843,488,10.607568359375007
baseline,standard,20250843,489,10.612268066406262
baseline,standard,20250843,490,10.612268066406262
baseline,standard,20250843,491,10.612268066406262
baseline,standard,20250843,492,10.612268066406262
baseline,standard,20250843,493,10.612268066406262
baseline,standard,20250843,494,10.612384033203146
baseline,standard,20250843,495,10.61601562500002
baseline,standard,20250843,496,10.61601562500002
baseline,standard,20250843,497,10.61788940429691
baseline,standard,20250843,498,10.61788940429691
baseline,standard,20250843,499,10.61788940429691
baseline,standard,20250843,500,10.620950317382832
baseline,standard,20250843,501,10.62260131835939
baseline,standard,20250843,502,10.627383422851569
baseline,standard,20250843,503,10.629534912109385
baseline,standard,20250843,504,10.634179687500007
baseline,standard,20250843,505,10.64708251953127
baseline,standard,20250843,506,10.649847412109382
baseline,standard,20250843,507,10.655383300781262
baseline,standard,20250843,508,10.656549072265662
baseline,standard,20250843,509,10.656549072265662
baseline,standard,20250843,510,10.668041992187508
baseline,standard,20250843,511,10.66929321289064
baseline,standard,20250843,512,10.67092895507815
baseline,standard,20250843,513,10.674328613281261
baseline,standard,20250843,514,10.674328613281261
baseline,standard,20250843,515,10.674328613281261
baseline,standard,20250843,516,10.675646972656262
baseline,standard,20250843,517,10.677801513671884
baseline,standard,20250843,518,10.678247070312516
baseline,standard,20250843,519,10.678247070312516
baseline,standard,20250843,520,10.681890869140664
baseline,standard,20250843,521,10.681890869140664
baseline,standard,20250843,522,10.681890869140664
baseline,standard,20250843,523,10.681890869140664
baseline,standard,20250843,524,10.681890869140664
baseline,standard,20250843,525,10.683050537109398
baseline,standard,20250843,526,10.683050537109398
baseline,standard,20250843,527,10.683050537109398
baseline,standard,20250843,528,10.684936523437521
baseline,standard,20250843,529,10.685269165039076
baseline,standard,20250843,530,10.685876464843776
baseline,standard,20250843,531,10.688690185546896
baseline,standard,20250843,532,10.688702392578127
baseline,standard,20250843,533,10.688702392578127
baseline,standard,20250843,534,10.688702392578127
baseline,standard,20250843,535,10.688702392578127
baseline,standard,20250843,536,10.689514160156264
baseline,standard,20250843,537,10.69650268554689
baseline,standard,20250843,538,10.701483154296897
baseline,standard,20250843,539,10.704541015625011
baseline,standard,20250843,540,10.704541015625011
baseline,standard,20250843,541,10.704541015625011
baseline,standard,20250843,542,10.714190673828135
baseline,standard,20250843,543,10.714190673828135
baseline,standard,20250843,544,10.71490478515626
baseline,standard,20250843,545,10.71490478515626
baseline,standard,20250843,546,10.716516113281273
baseline,standard,20250843,547,10.716516113281273
baseline,standard,20250843,548,10.716516113281273
baseline,standard,20250843,549,10.716516113281273
baseline,standard,20250843,550,10.72183837890626
baseline,standard,20250843,551,10.725640869140644
baseline,standard,20250843,552,10.725640869140644
baseline,standard,20250843,553,10.725640869140644
baseline,standard,20250843,554,10.725640869140644
baseline,standard,20250843,555,10.725640869140644
baseline,standard,20250843,556,10.742462158203153
baseline,standard,20250843,557,10.742462158203153
baseline,standard,20250843,558,10.742462158203153
baseline,standard,20250843,559,10.74425659179689
baseline,standard,20250843,560,10.7463562011719
baseline,standard,20250843,561,10.7463562011719
baseline,standard,20250843,562,10.752069091796887
baseline,standard,20250843,563,10.753936767578141
baseline,standard,20250843,564,10.756457519531276
baseline,standard,20250843,565,10.759216308593771
baseline,standard,20250843,566,10.767517089843771
baseline,standard,20250843,567,10.767517089843771
baseline,standard,20250843,568,10.767517089843771
baseline,standard,20250843,569,10.770678710937524
baseline,standard,20250843,570,10.776806640625018
baseline,standard,20250843,571,10.776806640625018
baseline,standard,20250843,572,10.776806640625018
baseline,standard,20250843,573,10.776806640625018
baseline,standard,20250843,574,10.776806640625018
baseline,standard,20250843,575,10.776806640625018
baseline,standard,20250843,576,10.776806640625018
baseline,standard,20250843,577,10.778509521484393
baseline,standard,20250843,578,10.782714843749993
baseline,standard,20250843,579,10.786798095703157
baseline,standard,20250843,580,10.79329833984377
baseline,standard,20250843,581,10.794567871093765
baseline,standard,20250843,582,10.798779296875026
baseline,standard,20250843,583,10.8076354980469
baseline,standard,20250843,584,10.81069946289065
baseline,standard,20250843,585,10.81465454101565
baseline,standard,20250843,586,10.81465454101565
baseline,standard,20250843,587,10.81465454101565
baseline,standard,20250843,588,10.82088623046876
baseline,standard,20250843,589,10.824035644531264
baseline,standard,20250843,590,10.839385986328152
baseline,standard,20250843,591,10.839385986328152
baseline,standard,20250843,592,10.85221557617191
baseline,standard,20250843,593,10.85221557617191
baseline,standard,20250843,594,10.85221557617191
baseline,standard,20250843,595,10.85221557617191
baseline,standard,20250843,596,10.85221557617191
baseline,standard,20250843,597,10.85221557617191
baseline,standard,20250843,598,10.85221557617191
baseline,standard,20250843,599,10.85221557617191
baseline,standard,20250843,600,10.85221557617191
baseline,standard,20250843,601,10.85221557617191
baseline,standard,20250843,602,10.856512451171909
baseline,standard,20250843,603,10.856512451171909
baseline,standard,20250843,604,10.856512451171909
baseline,standard,20250843,605,10.856512451171909
baseline,standard,20250843,606,10.856512451171909
baseline,standard,20250843,607,10.856512451171909
baseline,standard,20250843,608,10.856512451171909
baseline,standard,20250843,609,10.856512451171909
baseline,standard,20250843,610,10.856512451171909
baseline,standard,20250843,611,10.856512451171909
baseline,standard,20250843,612,10.856512451171909
baseline,standard,20250843,613,10.856512451171909
baseline,standard,20250843,614,10.856512451171909
baseline,standard,20250843,615,10.856512451171909
baseline,standard,20250843,616,10.856512451171909
baseline,standard,20250843,617,10.856512451171909
baseline,standard,20250843,618,10.857360839843754
baseline,standard,20250843,619,10.857360839843754
baseline,standard,20250843,620,10.857647705078147
baseline,standard,20250843,621,10.861639404296884
baseline,standard,20250843,622,10.861639404296884
baseline,standard,20250843,623,10.865234375000032
baseline,standard,20250843,624,10.865234375000032
baseline,standard,20250843,625,10.865234375000032
baseline,standard,20250843,626,10.865234375000032
baseline,standard,20250843,627,10.865234375000032
baseline,standard,20250843,628,10.866058349609412
baseline,standard,20250843,629,10.86666259765628
baseline,standard,20250843,630,10.86666259765628
baseline,standard,20250843,631,10.871166992187522
baseline,standard,20250843,632,10.875698852539106
baseline,standard,20250843,633,10.87859497070314
baseline,standard,20250843,634,10.87859497070314
baseline,standard,20250843,635,10.880493164062514
baseline,standard,20250843,636,10.881951904296875
baseline,standard,20250843,637,10.882318115234401
baseline,standard,20250843,638,10.883489990234407
baseline,standard,20250843,639,10.883489990234407
baseline,standard,20250843,640,10.889666748046894
baseline,standard,20250843,641,10.889666748046894
baseline,standard,20250843,642,10.889666748046894
baseline,standard,20250843,643,10.889666748046894
baseline,standard,20250843,644,10.889666748046894
baseline,standard,20250843,645,10.8897155761719
baseline,standard,20250843,646,10.889868164062529
baseline,standard,20250843,647,10.889868164062529
baseline,standard,20250843,648,10.89033813476565
baseline,standard,20250843,649,10.89033813476565
baseline,standard,20250843,650,10.891821289062511
baseline,standard,20250843,651,10.894000244140639
baseline,standard,20250843,652,10.897882080078148
baseline,standard,20250843,653,10.90214843750002
baseline,standard,20250843,654,10.90214843750002
baseline,standard,20250843,655,10.90214843750002
baseline,standard,20250843,656,10.908685302734387
baseline,standard,20250843,657,10.912976074218696
baseline,standard,20250843,658,10.912976074218696
baseline,standard,20250843,659,10.918981933593768
baseline,standard,20250843,660,10.930053710937521
baseline,standard,20250843,661,10.930053710937521
baseline,standard,20250843,662,10.930053710937521
baseline,standard,20250843,663,10.930053710937521
baseline,standard,20250843,664,10.931384277343764
baseline,standard,20250843,665,10.935104370117216
baseline,standard,20250843,666,10.941821289062517
baseline,standard,20250843,667,10.943438720703151
baseline,standard,20250843,668,10.943438720703151
baseline,standard,20250843,669,10.943438720703151
baseline,standard,20250843,670,10.943438720703151
baseline,standard,20250843,671,10.943438720703151
baseline,standard,20250843,672,10.943438720703151
baseline,standard,20250843,673,10.943438720703151
baseline,standard,20250843,674,10.943438720703151
baseline,standard,20250843,675,10.943438720703151
baseline,standard,20250843,676,10.943438720703151
baseline,standard,20250843,677,10.943438720703151
baseline,standard,20250843,678,10.948431396484393
baseline,standard,20250843,679,10.948431396484393
baseline,standard,20250843,680,10.948431396484393
baseline,standard,20250843,681,10.948431396484393
baseline,standard,20250843,682,10.948431396484393
baseline,standard,20250843,683,10.948431396484393
baseline,standard,20250843,684,10.948431396484393
baseline,standard,20250843,685,10.948431396484393
baseline,standard,20250843,686,10.948431396484393
baseline,standard,20250843,687,10.948431396484393
baseline,standard,20250843,688,10.948431396484393
baseline,standard,20250843,689,10.948431396484393
baseline,standard,20250843,690,10.948431396484393
baseline,standard,20250843,691,10.948510742187523
baseline,standard,20250843,692,10.95017089843752
baseline,standard,20250843,693,10.95017089843752
baseline,standard,20250843,694,10.95017089843752
baseline,standard,20250843,695,10.950701904296903
baseline,standard,20250843,696,10.950817871093761
baseline,standard,20250843,697,10.951367187500015
baseline,standard,20250843,698,10.951367187500015
baseline,standard,20250843,699,10.951660156250007
baseline,standard,20250843,700,10.951861572265635
baseline,standard,20250843,701,10.951861572265635
baseline,standard,20250843,702,10.954348754882822
baseline,standard,20250843,703,10.954348754882822
baseline,standard,20250843,704,10.954348754882822
baseline,standard,20250843,705,10.954348754882822
baseline,standard,20250843,706,10.954348754882822
baseline,standard,20250843,707,10.954348754882822
baseline,standard,20250843,708,10.954348754882822
baseline,standard,20250843,709,10.95467529296877
baseline,standard,20250843,710,10.95467529296877
baseline,standard,20250843,711,10.95467529296877
baseline,standard,20250843,712,10.95467529296877
baseline,standard,20250843,713,10.95477294921876
baseline,standard,20250843,714,10.95477294921876
baseline,standard,20250843,715,10.95477294921876
baseline,standard,20250843,716,10.955096435546897
baseline,standard,20250843,717,10.955096435546897
baseline,standard,20250843,718,10.955096435546897
baseline,standard,20250843,719,10.955096435546897
baseline,standard,20250843,720,10.955096435546897
baseline,standard,20250843,721,10.955096435546897
baseline,standard,20250843,722,10.955340576171897
baseline,standard,20250843,723,10.955828857421885
baseline,standard,20250843,724,10.956781005859394
baseline,standard,20250843,725,10.958007812500018
baseline,standard,20250843,726,10.958746337890645
baseline,standard,20250843,727,10.960266113281278
baseline,standard,20250843,728,10.961810302734406
baseline,standard,20250843,729,10.962487792968762
baseline,standard,20250843,730,10.962487792968762
baseline,standard,20250843,731,10.9626892089844
baseline,standard,20250843,732,10.96335449218753
baseline,standard,20250843,733,10.964215087890643
baseline,standard,20250843,734,10.964215087890643
baseline,standard,20250843,735,10.964215087890643
baseline,standard,20250843,736,10.964215087890643
baseline,standard,20250843,737,10.964215087890643
baseline,standard,20250843,738,10.964215087890643
baseline,standard,20250843,739,10.966320800781268
baseline,standard,20250843,740,10.967443847656268
baseline,standard,20250843,741,10.967626953125011
baseline,standard,20250843,742,10.967626953125011
baseline,standard,20250843,743,10.967675781250023
baseline,standard,20250843,744,10.967675781250023
baseline,standard,20250843,745,10.967675781250023
baseline,standard,20250843,746,10.967675781250023
baseline,standard,20250843,747,10.967871093750025
baseline,standard,20250843,748,10.967871093750025
baseline,standard,20250843,749,10.970458984375016
baseline,standard,20250843,750,10.971643066406273
baseline,standard,20250843,751,10.972564697265636
baseline,standard,20250843,752,10.975469970703145
baseline,standard,20250843,753,10.98017578125003
baseline,standard,20250843,754,10.985510253906263
baseline,standard,20250843,755,10.988952636718775
baseline,standard,20250843,756,10.992749023437526
baseline,standard,20250843,757,10.99370117187502
baseline,standard,20250843,758,10.99370117187502
baseline,standard,20250843,759,10.994995117187525
baseline,standard,20250843,760,10.994995117187525
baseline,standard,20250843,761,10.994995117187525
baseline,standard,20250843,762,10.999816894531271
baseline,standard,20250843,763,10.999816894531271
baseline,standard,20250843,764,10.999816894531271
baseline,standard,20250843,765,11.001159667968768
baseline,standard,20250843,766,11.004315185546902
baseline,standard,20250843,767,11.004315185546902
baseline,standard,20250843,768,11.004711914062533
baseline,standard,20250843,769,11.005889892578143
baseline,standard,20250843,770,11.005889892578143
baseline,standard,20250843,771,11.005889892578143
baseline,standard,20250843,772,11.00710449218752
baseline,standard,20250843,773,11.007659912109412
baseline,standard,20250843,774,11.0141296386719
baseline,standard,20250843,775,11.0141296386719
baseline,standard,20250843,776,11.01590576171877
baseline,standard,20250843,777,11.01590576171877
baseline,standard,20250843,778,11.01590576171877
baseline,standard,20250843,779,11.01736450195314
baseline,standard,20250843,780,11.01736450195314
baseline,standard,20250843,781,11.01736450195314
baseline,standard,20250843,782,11.017431640625027
baseline,standard,20250843,783,11.017883300781271
baseline,standard,20250843,784,11.017883300781271
baseline,standard,20250843,785,11.017883300781271
baseline,standard,20250843,786,11.017883300781271
baseline,standard,20250843,787,11.018328857421896
baseline,standard,20250843,788,11.018353271484393
baseline,standard,20250843,789,11.018353271484393
baseline,standard,20250843,790,11.018353271484393
baseline,standard,20250843,791,11.018353271484393
baseline,standard,20250843,792,11.018353271484393
baseline,standard,20250843,793,11.018353271484393
baseline,standard,20250843,794,11.018353271484393
baseline,standard,20250843,795,11.018353271484393
baseline,standard,20250843,796,11.018353271484393
baseline,standard,20250843,797,11.018353271484393
baseline,standard,20250843,798,11.018353271484393
baseline,standard,20250843,799,11.018353271484393
baseline,standard,20250843,800,11.018395996093787
baseline,standard,20250843,801,11.019464111328151
baseline,standard,20250843,802,11.02038574218751
baseline,standard,20250843,803,11.022906494140653
baseline,standard,20250843,804,11.025299072265641
baseline,standard,20250843,805,11.025299072265641
baseline,standard,20250843,806,11.025299072265641
baseline,standard,20250843,807,11.025299072265641
baseline,standard,20250843,808,11.025299072265641
baseline,standard,20250843,809,11.025299072265641
baseline,standard,20250843,810,11.025299072265641
baseline,standard,20250843,811,11.025299072265641
baseline,standard,20250843,812,11.025299072265641
baseline,standard,20250843,813,11.02659301757814
baseline,standard,20250843,814,11.02659301757814
baseline,standard,20250843,815,11.027355957031283
baseline,standard,20250843,816,11.028417968750034
baseline,standard,20250843,817,11.029333496093775
baseline,standard,20250843,818,11.029333496093775
baseline,standard,20250843,819,11.029916381835978
baseline,standard,20250843,820,11.033605807084403
baseline,standard,20250843,821,11.033605807084403
baseline,standard,20250843,822,11.036490598839091
baseline,standard,20250843,823,11.036490598839091
baseline,standard,20250843,824,11.036490598839091
baseline,standard,20250843,825,11.036490598839091
baseline,standard,20250843,826,11.036490598839091
baseline,standard,20250843,827,11.036490598839091
baseline,standard,20250843,828,11.036490598839091
baseline,standard,20250843,829,11.036490598839091
baseline,standard,20250843,830,11.036490598839091
baseline,standard,20250843,831,11.036490598839091
baseline,standard,20250843,832,11.036490598839091
baseline,standard,20250843,833,11.036490598839091
baseline,standard,20250843,834,11.036490598839091
baseline,standard,20250843,835,11.036490598839091
baseline,standard,20250843,836,11.036490598839091
baseline,standard,20250843,837,11.036490598839091
baseline,standard,20250843,838,11.036490598839091
baseline,standard,20250843,839,11.036490598839091
baseline,standard,20250843,840,11.036490598839091
baseline,standard,20250843,841,11.036490598839091
baseline,standard,20250843,842,11.037134903470337
baseline,standard,20250843,843,11.037463021040642
baseline,standard,20250843,844,11.040420602603142
baseline,standard,20250843,845,11.042359852168781
baseline,standard,20250843,846,11.042359852168781
baseline,standard,20250843,847,11.045831617390654
baseline,standard,20250843,848,11.046783586313426
baseline,standard,20250843,849,11.047550642445326
baseline,standard,20250843,850,11.05077073303753
baseline,standard,20250843,851,11.052493841459395
baseline,standard,20250843,852,11.052493841459395
baseline,standard,20250843,853,11.056886832575017
baseline,standard,20250843,854,11.059818727393775
baseline,standard,20250843,855,11.059818727393775
